lddmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
p_100,0.9771707191480656,0.7627799422814558,0.6244689592931016,0.7554047255182222,0.3151618371792007,0.7015144867768738,0.7859325534924366,0.7983260503425896,0.6189158381590171,0.7126436775586176,0.7664488000730963,0.730698526053775,0.6894828861117089,0.86344646463545,0.671591258159853,0.589970500136214,0.6462427708309667,0.37853658167281384,0.7972521698337447,0.09677417793964871,0.4061990178939721,0.7601246547098219,0.5968033465327658,0.8010777340053441,0.30472388353477126,0.6318377380065975,0.7832414552856165,0.8702644965318437,0.7022922626041659,0.7205961566523648,0.7775271667469199,0.5703768619015102,0.6235031446651043,0.5714285665403886,0.827114313632776,0.0,0.4545454517151591,0.0,0.0048859934455537995,0.0,0.03555555397530871,0.0,0.0,0.0,0.0,0.0,0.0
p_101,0.9686279415222333,0.7280793537734387,0.5529796552937267,0.8647620233095995,0.2097378257515185,0.614608361251135,0.7207357436569434,0.8629197674131631,0.8118835689056008,0.6291993149336221,0.7849921348348863,0.7673814140111065,0.6181312297284228,0.8794930222585298,0.5661923727191891,0.41951799934686695,0.657534243845852,0.46284101163837243,0.7942559186304334,0.0,0.40626439241702256,0.7453178748763469,0.5650995114223839,0.8676402941387877,0.3147656912929647,0.6424780505785779,0.7703674146611684,0.8816628696573674,0.7817883503057954,0.7107166965267515,0.7977924927201049,0.7263078082578585,0.6448811685446043,0.6766169106139523,0.8158256086372935,0.24561399199754524,0.5504445282162947,0.0,0.0031670625244096394,0.0,0.03041825037227661,0.0,0.0,0.0,0.0,0.0,0.0
p_102,0.9617493159552543,0.6901460282302737,0.5053854580931344,0.8420172281670382,0.3985618880402574,0.6779417965672834,0.7628051342005988,0.789334295901448,0.65639698888006,0.6482617581388362,0.6580976850739615,0.6648575282738889,0.64659184055135,0.8413951956496553,0.7201772974367149,0.47678614270679304,0.6265296102470406,0.18886198394784517,0.727477867794239,0.05063290498317658,0.3609314336291628,0.6937297567560237,0.5054643667965376,0.8307733580955218,0.184150942006408,0.6155325243495043,0.738152538792959,0.8534487937618325,0.6899896077935693,0.6518369945739475,0.6812823150335423,0.7000559590560941,0.4572794254983481,0.24489795751770096,0.7812526623082636,0.10869564035916952,0.44433917364121656,0.0,0.0,0.0,0.014184396660127779,0.0,0.0,0.0,0.0,0.0,0.0
p_103,0.9703817798512775,0.7585502564305221,0.5703658038546654,0.7666296428689191,0.06976744112296573,0.7893140846484262,0.7768730868972971,0.8351698801451045,0.7255775108188457,0.588224814653759,0.36082848771651804,0.7145053781932067,0.6739536105733042,0.8768832640510327,0.6114912357189135,0.43472378706939396,0.6292134794251125,0.40747028516578704,0.8268569456440363,0.0,0.11168831023781416,0.7584665933910324,0.5637830660719549,0.820367080627373,0.2135231297729259,0.6532224776120402,0.7441995441213886,0.8693990964053496,0.7776519431513126,0.7038854471049107,0.7589996196305426,0.6816936261984499,0.6298255915543297,0.6656126429595839,0.8375181942890119,0.14035085257002586,0.29298380653057976,0.0,0.006369426650168365,0.0,0.29007632849678555,0.0,0.0,0.0,0.0,0.0,0.0
p_104,0.9765149628313364,0.7599145597047694,0.617024270127314,0.7710237049589301,0.1436464072525259,0.702890222469908,0.7769239968324372,0.8296119769830534,0.7159051864011162,0.7421068156225238,0.7822891773244733,0.6414918385012035,0.6709878126238324,0.8677566894393062,0.6639255989584674,0.5662596097551795,0.664705879094579,0.2945990155924794,0.7848425358156161,0.03703703017832774,0.14798206112127735,0.7706762707695243,0.6003410059577622,0.7489467156142531,0.11100478362674848,0.6852301253796589,0.7691909862749028,0.8766803034500397,0.7492132646463165,0.7286700119756352,0.7906162451144674,0.6803197694419116,0.6033940905020028,0.46286471841601645,0.8111959280651434,0.0,0.24075666173038124,0.0,0.014705882136678205,0.0,0.06405693722217305,0.0,0.0,0.0,0.0,0.0,0.0
p_105,0.9694895203920437,0.7575544291578216,0.5807628077098417,0.7261520814691091,0.1647819049694515,0.6319966116154351,0.7257798596824441,0.8002734535126875,0.7203290236187881,0.7432541600070657,0.7912044358335887,0.6101364492683409,0.6902275751265661,0.7410475926323226,0.5985922096681443,0.6029741279222365,0.6101694888736658,0.5115511508947925,0.7898791798372622,0.38356159129293266,0.32318500792523414,0.7621875144928544,0.5844234758060837,0.7461358991352174,0.4555932172502155,0.6486129456960341,0.7606707835503687,0.862532770510354,0.7167190766290369,0.7047319128990371,0.8068363880953598,0.7093940474100089,0.6652343737007141,0.5662482526760931,0.8105734602524164,0.3599999280000144,0.3295999973632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_106,0.9678820199378485,0.6936676861767981,0.5636592083124267,0.8335817585168667,0.02393906393972727,0.6676450803113121,0.7163169995690455,0.7926514395269854,0.6754074247329893,0.632879475010187,0.6480992058383834,0.6657342638720719,0.6716760578758588,0.7721517038584272,0.5811795224217349,0.39988798543856624,0.560898558929805,0.1539807510587861,0.7084901024795599,0.1126760404681633,0.41018387262953415,0.705215594413876,0.5516636937954282,0.8203284578722411,0.12375249377492521,0.5888858995323459,0.6516289175017098,0.8215523878940907,0.6870710018149309,0.5659307614758777,0.6796831816546636,0.6494122289346911,0.4667165283801632,0.39312714506441826,0.751461499288908,0.0,0.4105888686624048,0.0,0.002386634816388606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_107,0.9738118844467638,0.7500601438800745,0.6121448464460969,0.8629269725916788,0.13434452725520557,0.6619340388620705,0.7649707743392267,0.8397583740583425,0.8047350610995095,0.765481742990605,0.7965545512786002,0.693842147901812,0.6292595423283127,0.8859885114364159,0.7152567178550071,0.6060276931685373,0.6270732978754773,0.561215365851516,0.8133409126271168,0.5714285131195395,0.3327217105032311,0.7417016852312621,0.5981277519590051,0.84718992207016,0.32352940912149175,0.6364978495332396,0.7748583638553936,0.8282742513116779,0.8131450933525388,0.7578844423780585,0.7845368901402338,0.7578904073631229,0.725996488528462,0.5850451882905079,0.8225930180067194,0.4788731719896941,0.3206960825314103,0.0,0.002481389547377301,0.0,0.5121951094586559,0.0,0.0,0.0,0.0,0.0,0.0
p_108,0.9696541472618324,0.7340954972794949,0.5825827708595351,0.8090914480985749,0.1337325335954837,0.7098422986744286,0.7861159615029276,0.8252074403030493,0.7581903266274177,0.7260154195008224,0.7796678801545811,0.6800699270975964,0.7026251011020814,0.8765281172184197,0.6694685713370052,0.6043829282482517,0.6836027687313211,0.5876993121662922,0.7791951124872484,0.5534590846881079,0.2066198575063204,0.7328299492467962,0.5586615223251434,0.8311738042821384,0.31635388457235136,0.69250278071357,0.809975925720876,0.8816440709696342,0.7886992339155984,0.7249508834930003,0.7560456553375012,0.7468003215369191,0.7236492455189344,0.6271829868854747,0.8298102973533783,0.07547168387326719,0.32355154007861897,0.0,0.008608321253826094,0.0,0.4320388244650771,0.0,0.0,0.0,0.0,0.0,0.0
p_109,0.9718966524071618,0.7465833635225337,0.586855860718197,0.7668407478238641,0.23369565005710463,0.740425531739852,0.8063613862505543,0.8373235810311848,0.7097466138761944,0.7170701031774048,0.7688950589785856,0.7814092930092674,0.7381575112784692,0.8615493957246714,0.750023897571911,0.6287285791649491,0.6528925589858009,0.1955555541069959,0.7893793214467862,0.5199999480000052,0.3575076572266838,0.7682524555864647,0.598136069788895,0.8019885074556211,0.22825219291099608,0.688188795809786,0.8057329437493912,0.8522653429899786,0.7834507032401274,0.7574159519137971,0.785364897700323,0.7267861914844472,0.6886134765906013,0.561736766881026,0.8105072143692152,0.338982993392713,0.49868073549682895,0.0,0.004870129830599596,0.0,0.09287925409042558,0.0,0.0,0.0,0.0,0.0,0.0
p_110,0.977655903310214,0.7433067095479795,0.6346995532982846,0.838391501878608,0.17812852110339886,0.6573167172389203,0.7708738715767968,0.8327236091232048,0.7972686592921254,0.7252351091495023,0.7846063208627404,0.5831942093311396,0.49366655086043626,0.873560627242686,0.6904589987720897,0.5752713530550464,0.5917355339298318,0.38853948016394496,0.8012707370267643,0.05405404674945314,0.3074265949272315,0.7427566422223184,0.6170783750293324,0.8325097373219523,0.2206759421403982,0.6276704381708936,0.7655178769654429,0.8626056978173072,0.794849022208205,0.7193025334316773,0.7769145379635322,0.7129145674114657,0.6334285072843653,0.6406869178290164,0.8199431204941849,0.2058823226643643,0.3782542084360321,0.0,0.005818181775867769,0.0,0.18300652996710687,0.0,0.0,0.0,0.0,0.0,0.0
p_111,0.9701798581881418,0.7085804617685544,0.5676599352863227,0.8210723803589057,0.018018017815112412,0.6598441910840838,0.6611034724379734,0.7850017899713532,0.683086201705094,0.6188645098251795,0.7361875986210915,0.6725123878287746,0.6841582176820549,0.7819315702048235,0.6212715849477319,0.4680506862549186,0.443413065178818,0.2952086530509378,0.7608949584321189,0.0,0.29682701845622295,0.7041927748720858,0.5443093254942106,0.8287703012395498,0.08082901470643508,0.583443928213453,0.6604305639281057,0.8442471323691945,0.6908223034380317,0.5872114458387703,0.694439832872299,0.599200073854339,0.5002435448118765,0.21914191274493788,0.7724886548870107,0.0,0.3011325762749329,0.0,0.005988023862454733,0.0,0.06976743780421873,0.0,0.0,0.0,0.0,0.0,0.0
p_112,0.9749350621614106,0.772613946009591,0.6140504357420634,0.8402133118505761,0.1875598068176095,0.735623240638087,0.7901830171811818,0.8276153273368441,0.752880607069281,0.7450019144044413,0.7875343706919627,0.7313753555466498,0.7393742073804048,0.876598919685084,0.708225107543795,0.6599749042409663,0.6278388255390519,0.5115585345894218,0.8266321488337254,0.06249999023437652,0.40901212817147203,0.771338651782045,0.6061458079560548,0.8299840881430939,0.32871652512727123,0.7061572352063559,0.7912035839873063,0.8530250397361061,0.7300463745056793,0.729765443731611,0.7967569544928009,0.7539296400131646,0.6716780882784036,0.6034843163520257,0.8422802053828484,0.11764703575548317,0.45196958913635393,0.0,0.0,0.0,0.2695035365424278,0.0,0.0,0.0,0.0,0.0,0.0
p_113,0.974128093545374,0.7447182672307627,0.6119299389197498,0.8499938869350854,0.2633279461766725,0.6998228461168726,0.8027982866512039,0.8009695943505456,0.6661319882377039,0.7260795930524417,0.782931352907363,0.7831768036619975,0.7378392198212002,0.8824048013152479,0.7293762568114928,0.6351084796964781,0.5601539915295765,0.5373665432618635,0.8016007107144503,0.03030302571166277,0.4161545178564134,0.7437808613152885,0.6001832739856058,0.8371831469689492,0.3223787142223888,0.6654674770157822,0.7837919232865304,0.8263185930600327,0.7422083696101867,0.6747291878062552,0.7801623069789679,0.7121893947249175,0.7190913046765153,0.5883306273230906,0.8186368178918584,0.07692306213018035,0.37272006048596307,0.0,0.004645760689363987,0.0,0.4469273618176715,0.0,0.0,0.0,0.0,0.0,0.0
p_114,0.9735993788438182,0.749279381085343,0.6129172673658104,0.8624116450198014,0.10752688056422709,0.7451423041310282,0.782159905785957,0.8482920289973811,0.8093360323890696,0.7727170736872956,0.8208734255720329,0.7210828518413336,0.6712216434238272,0.8848559416102983,0.7376425848321706,0.6468662286088255,0.5689719604898245,0.5296495921182642,0.8155776712976395,0.5399999460000053,0.4326683264796239,0.745680760175024,0.5881334405127916,0.8690623405582809,0.2773294183614863,0.7446034648133856,0.7979411415095867,0.8761785749879708,0.8173623350799899,0.7487881813120042,0.8074738948388461,0.7921417288263973,0.7008546994616286,0.6721623292824203,0.8413928214076117,0.18666664177778108,0.4425349063236579,0.0,0.0013708019097271973,0.0,0.4741783926249204,0.0,0.0,0.0,0.0,0.0,0.0
